DEMAND_ID,ROUTE_NBR,ORIGIN_ID,DEST1,LEG1,LEG1_TYPE,LEG1_DIST,DEST2,LEG2,LEG2_TYPE,LEG2_DIST,DEST3,LEG3,LEG3_TYPE,LEG3_DIST,FINAL_DEST,HANDLING_PER_LB,WGT,DIST,LEGS,DR_DIST,SALES,COGS,FIXED,LT_UPPER_BD,TRANS_MODE,W_HAT,DR_MODE,DR_COST,DR_FREQ
362,1,17,31329,3769,VND->LMD,1456.5,0,0,0,0.0,0,0,0,0.0,31329,0.0,2274.0,1456.5,1,1456.5,3553.12,1572.18,3.5,10.0,LTL,6.5,2.0,1754.84,1.0
362,2,17,1004,3921,VND->FC,60.8,31329,633,FC->LMD,1399.5,0,0,0,0.0,31329,0.02,2274.0,1460.3,2,1456.5,3553.12,1572.18,4.0,10.0,LTL,6.0,0.0,0.0,0.0
362,3,17,1005,3922,VND->FC,603.7,31329,791,FC->LMD,864.6,0,0,0,0.0,31329,0.02,2274.0,1468.3000000000002,2,1456.5,3553.12,1572.18,3.6,10.0,LTL,6.4,0.0,0.0,0.0
362,4,17,1004,3921,VND->FC,60.8,31329,633,FC->LMD,1399.5,0,0,0,0.0,31329,0.02,2274.0,1460.3,2,1456.5,3553.12,1572.18,2.7,10.0,TL,7.3,0.0,0.0,0.0
362,5,17,1005,3922,VND->FC,603.7,31329,791,FC->LMD,864.6,0,0,0,0.0,31329,0.02,2274.0,1468.3000000000002,2,1456.5,3553.12,1572.18,2.7,10.0,TL,7.3,0.0,0.0,0.0
362,6,17,1004,3921,VND->FC,60.8,1005,629,FC->FC,544.2,31329,791,FC->LMD,864.6,31329,0.04,2274.0,1469.6,3,1456.5,3553.12,1572.18,4.0,10.0,LTL,6.0,0.0,0.0,0.0
362,7,17,1004,3921,VND->FC,60.8,1005,629,FC->FC,544.2,31329,791,FC->LMD,864.6,31329,0.04,2274.0,1469.6,3,1456.5,3553.12,1572.18,2.7,10.0,TL,7.3,0.0,0.0,0.0
356,8,17,31333,3773,VND->LMD,165.8,0,0,0,0.0,0,0,0,0.0,31333,0.0,2403.0,165.8,1,165.8,6323.68,4484.88,1.0,5.0,LTL,4.0,2.0,648.39,1.0
356,9,17,1004,3921,VND->FC,60.8,31333,637,FC->LMD,197.9,0,0,0,0.0,31333,0.02,2403.0,258.7,2,165.8,6323.68,4484.88,1.5,5.0,LTL,3.5,0.0,0.0,0.0
356,10,17,1004,3921,VND->FC,60.8,31333,637,FC->LMD,197.9,0,0,0,0.0,31333,0.02,2403.0,258.7,2,165.8,6323.68,4484.88,0.5,5.0,TL,4.5,0.0,0.0,0.0
363,11,17,31334,3774,VND->LMD,198.8,0,0,0,0.0,0,0,0,0.0,31334,0.0,2284.0,198.8,1,198.8,6921.21,5015.37,1.0,5.0,LTL,4.0,2.0,676.67,1.0
363,12,17,1004,3921,VND->FC,60.8,31334,638,FC->LMD,233.3,0,0,0,0.0,31334,0.02,2284.0,294.1,2,198.8,6921.21,5015.37,2.0,5.0,LTL,3.0,0.0,0.0,0.0
363,13,17,1004,3921,VND->FC,60.8,31334,638,FC->LMD,233.3,0,0,0,0.0,31334,0.02,2284.0,294.1,2,198.8,6921.21,5015.37,0.5,5.0,TL,4.5,0.0,0.0,0.0
