DEMAND_ID,ROUTE_NBR,ORIGIN_ID,DEST1,LEG1,LEG1_TYPE,LEG1_DIST,DEST2,LEG2,LEG2_TYPE,LEG2_DIST,DEST3,LEG3,LEG3_TYPE,LEG3_DIST,FINAL_DEST,HANDLING_PER_LB,WGT,DIST,LEGS,DR_DIST,SALES,COGS,FIXED,LT_UPPER_BD,TRANS_MODE,W_HAT,DR_MODE,DR_COST,DR_FREQ
1801,1,3,31337,1579,VND->LMD,1941.5,0,0,0,0.0,0,0,0,0.0,31337,0.0,1576.0,1941.5,1,1941.5,3581.82,1773.18,4.5,10.0,LTL,5.5,1.0,1744.51,1.0
1801,2,3,1001,1720,VND->FC,380.9,31337,167,FC->LMD,1732.4,0,0,0,0.0,31337,0.02,1576.0,2113.3,2,1941.5,3581.82,1773.18,5.2,10.0,LTL,4.8,0.0,0.0,0.0
1801,3,3,1003,1722,VND->FC,2080.5,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,1576.0,2229.3,2,1941.5,3581.82,1773.18,4.8,10.0,LTL,5.2,0.0,0.0,0.0
1801,4,3,1001,1720,VND->FC,380.9,31337,167,FC->LMD,1732.4,0,0,0,0.0,31337,0.02,1576.0,2113.3,2,1941.5,3581.82,1773.18,3.8,10.0,TL,6.2,0.0,0.0,0.0
1801,5,3,1003,1722,VND->FC,2080.5,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,1576.0,2229.3,2,1941.5,3581.82,1773.18,4.1,10.0,TL,5.9,0.0,0.0,0.0
1801,6,3,1001,1720,VND->FC,380.9,1003,153,FC->FC,1878.5,31337,483,FC->LMD,148.8,31337,0.04,1576.0,2408.2000000000003,3,1941.5,3581.82,1773.18,5.1,10.0,LTL,4.9,0.0,0.0,0.0
1801,7,3,1001,1720,VND->FC,380.9,1003,153,FC->FC,1878.5,31337,483,FC->LMD,148.8,31337,0.04,1576.0,2408.2000000000003,3,1941.5,3581.82,1773.18,4.4,10.0,TL,5.6,0.0,0.0,0.0
1802,8,3,31343,1585,VND->LMD,2056.9,0,0,0,0.0,0,0,0,0.0,31343,0.0,1316.0,2056.9,1,2056.9,5264.0,3042.77,5.5,11.0,LTL,5.5,1.0,1550.85,1.0
1802,9,3,1001,1720,VND->FC,380.9,31343,173,FC->LMD,1879.8,0,0,0,0.0,31343,0.02,1316.0,2260.7,2,2056.9,5264.0,3042.77,5.2,11.0,LTL,5.8,0.0,0.0,0.0
1802,10,3,1003,1722,VND->FC,2080.5,31343,489,FC->LMD,142.7,0,0,0,0.0,31343,0.02,1316.0,2223.2,2,2056.9,5264.0,3042.77,4.8,11.0,LTL,6.2,0.0,0.0,0.0
1802,11,3,1001,1720,VND->FC,380.9,31343,173,FC->LMD,1879.8,0,0,0,0.0,31343,0.02,1316.0,2260.7,2,2056.9,5264.0,3042.77,4.1,11.0,TL,6.9,0.0,0.0,0.0
1802,12,3,1003,1722,VND->FC,2080.5,31343,489,FC->LMD,142.7,0,0,0,0.0,31343,0.02,1316.0,2223.2,2,2056.9,5264.0,3042.77,4.0,11.0,TL,7.0,0.0,0.0,0.0
1802,13,3,1001,1720,VND->FC,380.9,1003,153,FC->FC,1878.5,31343,489,FC->LMD,142.7,31343,0.04,1316.0,2402.1,3,2056.9,5264.0,3042.77,5.1,11.0,LTL,5.9,0.0,0.0,0.0
1802,14,3,1001,1720,VND->FC,380.9,1003,153,FC->FC,1878.5,31343,489,FC->LMD,142.7,31343,0.04,1316.0,2402.1,3,2056.9,5264.0,3042.77,4.4,11.0,TL,6.6,0.0,0.0,0.0
1835,15,3,31349,1591,VND->LMD,2075.1,0,0,0,0.0,0,0,0,0.0,31349,0.0,609.0,2075.1,1,2075.1,725.0,421.51,5.5,10.0,LTL,4.5,1.0,813.54,1.0
1835,16,3,1001,1720,VND->FC,380.9,31349,179,FC->LMD,1875.4,0,0,0,0.0,31349,0.02,609.0,2256.3,2,2075.1,725.0,421.51,5.2,10.0,LTL,4.8,0.0,0.0,0.0
1835,17,3,1003,1722,VND->FC,2080.5,31349,495,FC->LMD,13.9,0,0,0,0.0,31349,0.02,609.0,2094.4,2,2075.1,725.0,421.51,4.8,10.0,LTL,5.2,0.0,0.0,0.0
1835,18,3,1001,1720,VND->FC,380.9,31349,179,FC->LMD,1875.4,0,0,0,0.0,31349,0.02,609.0,2256.3,2,2075.1,725.0,421.51,4.1,10.0,TL,5.9,0.0,0.0,0.0
1835,19,3,1003,1722,VND->FC,2080.5,31349,495,FC->LMD,13.9,0,0,0,0.0,31349,0.02,609.0,2094.4,2,2075.1,725.0,421.51,3.8,10.0,TL,6.2,0.0,0.0,0.0
1835,20,3,1001,1720,VND->FC,380.9,1003,153,FC->FC,1878.5,31349,495,FC->LMD,13.9,31349,0.04,609.0,2273.3,3,2075.1,725.0,421.51,5.1,10.0,LTL,4.9,0.0,0.0,0.0
1835,21,3,1001,1720,VND->FC,380.9,1003,153,FC->FC,1878.5,31349,495,FC->LMD,13.9,31349,0.04,609.0,2273.3,3,2075.1,725.0,421.51,4.1,10.0,TL,5.9,0.0,0.0,0.0
1804,22,3,31369,1611,VND->LMD,664.7,0,0,0,0.0,0,0,0,0.0,31369,0.0,550.0,664.7,1,664.7,2391.3,1532.88,2.5,7.0,LTL,4.5,1.0,353.71,1.0
1804,23,3,1001,1720,VND->FC,380.9,31369,199,FC->LMD,937.4,0,0,0,0.0,31369,0.02,550.0,1318.3,2,664.7,2391.3,1532.88,3.2,7.0,LTL,3.8,0.0,0.0,0.0
1804,24,3,1001,1720,VND->FC,380.9,31369,199,FC->LMD,937.4,0,0,0,0.0,31369,0.02,550.0,1318.3,2,664.7,2391.3,1532.88,2.4,7.0,TL,4.6,0.0,0.0,0.0
1824,25,3,31373,1615,VND->LMD,530.5,0,0,0,0.0,0,0,0,0.0,31373,0.0,3202.0,530.5,1,530.5,10329.03,6040.37,1.5,6.0,LTL,4.5,3.0,1139.65,1.0
1824,26,3,1001,1720,VND->FC,380.9,31373,203,FC->LMD,546.7,0,0,0,0.0,31373,0.02,3202.0,927.6,2,530.5,10329.03,6040.37,2.2,6.0,LTL,3.8,0.0,0.0,0.0
1824,27,3,1001,1720,VND->FC,380.9,31373,203,FC->LMD,546.7,0,0,0,0.0,31373,0.02,3202.0,927.6,2,530.5,10329.03,6040.37,1.7,6.0,TL,4.3,0.0,0.0,0.0
1825,28,3,31381,1623,VND->LMD,1839.0,0,0,0,0.0,0,0,0,0.0,31381,0.0,2296.0,1839.0,1,1839.0,6377.78,4982.64,4.5,9.0,LTL,4.5,2.0,2082.69,1.0
1825,29,3,1001,1720,VND->FC,380.9,31381,211,FC->LMD,1721.6,0,0,0,0.0,31381,0.02,2296.0,2102.5,2,1839.0,6377.78,4982.64,5.2,9.0,LTL,3.8,0.0,0.0,0.0
1825,30,3,1005,1724,VND->FC,1785.7,31381,843,FC->LMD,83.2,0,0,0,0.0,31381,0.02,2296.0,1868.9,2,1839.0,6377.78,4982.64,4.2,9.0,LTL,4.8,0.0,0.0,0.0
1825,31,3,1001,1720,VND->FC,380.9,31381,211,FC->LMD,1721.6,0,0,0,0.0,31381,0.02,2296.0,2102.5,2,1839.0,6377.78,4982.64,3.8,9.0,TL,5.2,0.0,0.0,0.0
1825,32,3,1005,1724,VND->FC,1785.7,31381,843,FC->LMD,83.2,0,0,0,0.0,31381,0.02,2296.0,1868.9,2,1839.0,6377.78,4982.64,3.4,9.0,TL,5.6,0.0,0.0,0.0
