demandID,pathID,originID,dest1,arc1,arc1_type,arc1_dist,dest2,arc2,arc2_type,arc2_dist,dest3,arc3,arc3_type,arc3_dist,finalDest,varCost,wgt,pathDist,arcs,directDist,sales,cogs,fixedTT,current_ODT,transitMode,w_hat,dirMode,dirCost,dirFreq
7241,1,2,31329,1414,VND->LMD,835.6,0,0,0,0.0,0,0,0,0.0,31329,0.0,1040.0,835.6,1,835.6,2363.64,1212.12,2.5,8.0,LTL,5.5,1.0,679.22,1.0
7241,2,2,1001,1563,VND->FC,20.7,31329,159,FC->LMD,822.8,0,0,0,0.0,31329,0.02,1040.0,843.5,2,835.6,2363.64,1212.12,3.0,8.0,LTL,5.0,0.0,0.0,0.0
7241,3,2,1006,1568,VND->FC,564.5,31329,949,FC->LMD,430.6,0,0,0,0.0,31329,0.02,1040.0,995.1,2,835.6,2363.64,1212.12,2.5,8.0,LTL,5.5,0.0,0.0,0.0
7241,4,2,1001,1563,VND->FC,20.7,31329,159,FC->LMD,822.8,0,0,0,0.0,31329,0.02,1040.0,843.5,2,835.6,2363.64,1212.12,2.0,8.0,TL,6.0,0.0,0.0,0.0
7241,5,2,1006,1568,VND->FC,564.5,31329,949,FC->LMD,430.6,0,0,0,0.0,31329,0.02,1040.0,995.1,2,835.6,2363.64,1212.12,1.8,8.0,TL,6.2,0.0,0.0,0.0
7241,6,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31329,949,FC->LMD,430.6,31329,0.04,1040.0,996.8,3,835.6,2363.64,1212.12,3.0,8.0,LTL,5.0,0.0,0.0,0.0
7241,7,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31329,949,FC->LMD,430.6,31329,0.04,1040.0,996.8,3,835.6,2363.64,1212.12,2.3,8.0,TL,5.7,0.0,0.0,0.0
7179,8,2,31332,1417,VND->LMD,1692.5,0,0,0,0.0,0,0,0,0.0,31332,0.0,372.0,1692.5,1,1692.5,1282.76,909.76,4.5,9.0,LTL,4.5,1.0,482.05,1.0
7179,9,2,1001,1563,VND->FC,20.7,31332,162,FC->LMD,1679.2,0,0,0,0.0,31332,0.02,372.0,1699.9,2,1692.5,1282.76,909.76,5.0,9.0,LTL,4.0,0.0,0.0,0.0
7179,10,2,1005,1567,VND->FC,1694.7,31332,794,FC->LMD,183.9,0,0,0,0.0,31332,0.02,372.0,1878.6,2,1692.5,1282.76,909.76,4.1,9.0,LTL,4.9,0.0,0.0,0.0
7179,11,2,1001,1563,VND->FC,20.7,31332,162,FC->LMD,1679.2,0,0,0,0.0,31332,0.02,372.0,1699.9,2,1692.5,1282.76,909.76,3.6,9.0,TL,5.4,0.0,0.0,0.0
7179,12,2,1005,1567,VND->FC,1694.7,31332,794,FC->LMD,183.9,0,0,0,0.0,31332,0.02,372.0,1878.6,2,1692.5,1282.76,909.76,3.6,9.0,TL,5.4,0.0,0.0,0.0
7179,13,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31332,794,FC->LMD,183.9,31332,0.04,372.0,1887.8,3,1692.5,1282.76,909.76,4.6,9.0,LTL,4.4,0.0,0.0,0.0
7179,14,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31332,794,FC->LMD,183.9,31332,0.04,372.0,1887.8,3,1692.5,1282.76,909.76,4.1,9.0,TL,4.9,0.0,0.0,0.0
7180,15,2,31335,1420,VND->LMD,2093.6,0,0,0,0.0,0,0,0,0.0,31335,0.0,447.0,2093.6,1,2093.6,357.6,196.48,5.5,11.0,LTL,5.5,1.0,646.62,1.0
7180,16,2,1001,1563,VND->FC,20.7,31335,165,FC->LMD,2091.8,0,0,0,0.0,31335,0.02,447.0,2112.5,2,2093.6,357.6,196.48,6.0,11.0,LTL,5.0,0.0,0.0,0.0
7180,17,2,1003,1565,VND->FC,1884.2,31335,481,FC->LMD,418.7,0,0,0,0.0,31335,0.02,447.0,2302.9,2,2093.6,357.6,196.48,4.9,11.0,LTL,6.1,0.0,0.0,0.0
7180,18,2,1002,1564,VND->FC,1195.7,31335,323,FC->LMD,906.7,0,0,0,0.0,31335,0.02,447.0,2102.4,2,2093.6,357.6,196.48,4.7,11.0,LTL,6.3,0.0,0.0,0.0
7180,19,2,1001,1563,VND->FC,20.7,31335,165,FC->LMD,2091.8,0,0,0,0.0,31335,0.02,447.0,2112.5,2,2093.6,357.6,196.48,4.3,11.0,TL,6.7,0.0,0.0,0.0
7180,20,2,1003,1565,VND->FC,1884.2,31335,481,FC->LMD,418.7,0,0,0,0.0,31335,0.02,447.0,2302.9,2,2093.6,357.6,196.48,4.2,11.0,TL,6.8,0.0,0.0,0.0
7180,21,2,1002,1564,VND->FC,1195.7,31335,323,FC->LMD,906.7,0,0,0,0.0,31335,0.02,447.0,2102.4,2,2093.6,357.6,196.48,3.8000000000000003,11.0,TL,7.199999999999999,0.0,0.0,0.0
7180,22,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31335,481,FC->LMD,418.7,31335,0.04,447.0,2317.9,3,2093.6,357.6,196.48,5.4,11.0,LTL,5.6,0.0,0.0,0.0
7180,23,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31335,481,FC->LMD,418.7,31335,0.04,447.0,2317.9,3,2093.6,357.6,196.48,4.7,11.0,TL,6.3,0.0,0.0,0.0
7220,24,2,31342,1427,VND->LMD,269.0,0,0,0,0.0,0,0,0,0.0,31342,0.0,565.0,269.0,1,269.0,2456.52,1445.01,1.5,5.0,LTL,3.5,1.0,247.33,1.0
7220,25,2,1001,1563,VND->FC,20.7,31342,172,FC->LMD,249.3,0,0,0,0.0,31342,0.02,565.0,270.0,2,269.0,2456.52,1445.01,2.0,5.0,LTL,3.0,0.0,0.0,0.0
7220,26,2,1001,1563,VND->FC,20.7,31342,172,FC->LMD,249.3,0,0,0,0.0,31342,0.02,565.0,270.0,2,269.0,2456.52,1445.01,1.0,5.0,TL,4.0,0.0,0.0,0.0
7243,27,2,31346,1431,VND->LMD,2096.9,0,0,0,0.0,0,0,0,0.0,31346,0.0,677.0,2096.9,1,2096.9,2417.86,1791.01,5.5,11.0,LTL,5.5,1.0,892.72,1.0
7243,28,2,1001,1563,VND->FC,20.7,31346,176,FC->LMD,2086.2,0,0,0,0.0,31346,0.02,677.0,2106.9,2,2096.9,2417.86,1791.01,6.0,11.0,LTL,5.0,0.0,0.0,0.0
7243,29,2,1004,1566,VND->FC,2218.1,31346,650,FC->LMD,135.9,0,0,0,0.0,31346,0.02,677.0,2354.0,2,2096.9,2417.86,1791.01,5.0,11.0,LTL,6.0,0.0,0.0,0.0
7243,30,2,1001,1563,VND->FC,20.7,31346,176,FC->LMD,2086.2,0,0,0,0.0,31346,0.02,677.0,2106.9,2,2096.9,2417.86,1791.01,4.3,11.0,TL,6.7,0.0,0.0,0.0
7243,31,2,1004,1566,VND->FC,2218.1,31346,650,FC->LMD,135.9,0,0,0,0.0,31346,0.02,677.0,2354.0,2,2096.9,2417.86,1791.01,4.5,11.0,TL,6.5,0.0,0.0,0.0
7243,32,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31346,650,FC->LMD,135.9,31346,0.04,677.0,2364.6,3,2096.9,2417.86,1791.01,5.5,11.0,LTL,5.5,0.0,0.0,0.0
7243,33,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31346,650,FC->LMD,135.9,31346,0.04,677.0,2364.6,3,2096.9,2417.86,1791.01,5.0,11.0,TL,6.0,0.0,0.0,0.0
7245,34,2,31350,1435,VND->LMD,1492.8,0,0,0,0.0,0,0,0,0.0,31350,0.0,1591.0,1492.8,1,1492.8,2608.2,1903.8,3.5,9.0,LTL,5.5,1.0,1447.76,1.0
