demandID,pathID,originID,dest1,arc1,arc1_type,arc1_dist,dest2,arc2,arc2_type,arc2_dist,dest3,arc3,arc3_type,arc3_dist,finalDest,varCost,wgt,pathDist,arcs,directDist,sales,cogs,fixedTT,current_ODT,transitMode,w_hat,dirMode,dirCost,dirFreq
7150,1,3,31342,1584,VND->LMD,342.3,0,0,0,0.0,0,0,0,0.0,31342,0.0,430.0,342.3,1,342.3,1653.85,1109.97,1.5,6.0,LTL,4.5,1.0,218.44,1.0
7150,2,3,1001,1720,VND->FC,380.9,31342,172,FC->LMD,249.3,0,0,0,0.0,31342,0.02,430.0,630.2,2,342.3,1653.85,1109.97,2.2,6.0,LTL,3.8,0.0,0.0,0.0
7150,3,3,1001,1720,VND->FC,380.9,31342,172,FC->LMD,249.3,0,0,0,0.0,31342,0.02,430.0,630.2,2,342.3,1653.85,1109.97,1.2,6.0,TL,4.8,0.0,0.0,0.0
7103,4,3,31343,1585,VND->LMD,2056.9,0,0,0,0.0,0,0,0,0.0,31343,0.0,104.0,2056.9,1,2056.9,400.0,227.27,5.5,9.0,LTL,3.5,1.0,277.38,1.0
7103,5,3,1001,1720,VND->FC,380.9,31343,173,FC->LMD,1879.8,0,0,0,0.0,31343,0.02,104.0,2260.7,2,2056.9,400.0,227.27,5.2,9.0,LTL,3.8,0.0,0.0,0.0
7103,6,3,1003,1722,VND->FC,2080.5,31343,489,FC->LMD,142.7,0,0,0,0.0,31343,0.02,104.0,2223.2,2,2056.9,400.0,227.27,4.8,9.0,LTL,4.2,0.0,0.0,0.0
7103,7,3,1007,1726,VND->FC,1438.4,31343,1121,FC->LMD,628.3,0,0,0,0.0,31343,0.02,104.0,2066.7,2,2056.9,400.0,227.27,4.1,9.0,LTL,4.9,0.0,0.0,0.0
7103,8,3,1001,1720,VND->FC,380.9,31343,173,FC->LMD,1879.8,0,0,0,0.0,31343,0.02,104.0,2260.7,2,2056.9,400.0,227.27,4.1,9.0,TL,4.9,0.0,0.0,0.0
7103,9,3,1003,1722,VND->FC,2080.5,31343,489,FC->LMD,142.7,0,0,0,0.0,31343,0.02,104.0,2223.2,2,2056.9,400.0,227.27,4.3,9.0,TL,4.7,0.0,0.0,0.0
7103,10,3,1007,1726,VND->FC,1438.4,31343,1121,FC->LMD,628.3,0,0,0,0.0,31343,0.02,104.0,2066.7,2,2056.9,400.0,227.27,3.7,9.0,TL,5.3,0.0,0.0,0.0
