DEMAND_ID,ROUTE_NBR,ORIGIN_ID,DEST1,LEG1,LEG1_TYPE,LEG1_DIST,DEST2,LEG2,LEG2_TYPE,LEG2_DIST,DEST3,LEG3,LEG3_TYPE,LEG3_DIST,FINAL_DEST,HANDLING_PER_LB,WGT,DIST,LEGS,DR_DIST,SALES,COGS,FIXED,LT_UPPER_BD,TRANS_MODE,W_HAT,DR_MODE,DR_COST,DR_FREQ
160,1,54,31334,9583,VND->LMD,566.5,0,0,0,0.0,0,0,0,0.0,31334,0.0,7373.0,566.5,1,566.5,21065.71,12106.73,1.5,8.0,LTL,6.5,0.0,1469.47,1.0
160,2,54,1003,9729,VND->FC,221.1,31334,480,FC->LMD,776.8,0,0,0,0.0,31334,0.02,7373.0,997.9,2,566.5,21065.71,12106.73,3.0,8.0,LTL,5.0,0.0,0.0,0.0
160,3,54,1004,9730,VND->FC,341.8,31334,638,FC->LMD,233.3,0,0,0,0.0,31334,0.02,7373.0,575.1,2,566.5,21065.71,12106.73,2.1,8.0,LTL,5.9,0.0,0.0,0.0
160,4,54,1003,9729,VND->FC,221.1,31334,480,FC->LMD,776.8,0,0,0,0.0,31334,0.02,7373.0,997.9,2,566.5,21065.71,12106.73,1.8,8.0,TL,6.2,0.0,0.0,0.0
160,5,54,1004,9730,VND->FC,341.8,31334,638,FC->LMD,233.3,0,0,0,0.0,31334,0.02,7373.0,575.1,2,566.5,21065.71,12106.73,1.0,8.0,TL,7.0,0.0,0.0,0.0
160,6,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31334,638,FC->LMD,233.3,31334,0.04,7373.0,1013.9,3,566.5,21065.71,12106.73,3.0,8.0,LTL,5.0,0.0,0.0,0.0
160,7,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31334,638,FC->LMD,233.3,31334,0.04,7373.0,1013.9,3,566.5,21065.71,12106.73,1.8,8.0,TL,6.2,0.0,0.0,0.0
163,8,54,31392,9641,VND->LMD,359.6,0,0,0,0.0,0,0,0,0.0,31392,0.0,7696.0,359.6,1,359.6,23321.21,11212.12,1.5,7.0,LTL,5.5,0.0,1206.74,1.0
163,9,54,1003,9729,VND->FC,221.1,31392,538,FC->LMD,570.4,0,0,0,0.0,31392,0.02,7696.0,791.5,2,359.6,23321.21,11212.12,2.0,7.0,LTL,5.0,0.0,0.0,0.0
163,10,54,1004,9730,VND->FC,341.8,31392,696,FC->LMD,59.9,0,0,0,0.0,31392,0.02,7696.0,401.7,2,359.6,23321.21,11212.12,1.6,7.0,LTL,5.4,0.0,0.0,0.0
163,11,54,1003,9729,VND->FC,221.1,31392,538,FC->LMD,570.4,0,0,0,0.0,31392,0.02,7696.0,791.5,2,359.6,23321.21,11212.12,1.4,7.0,TL,5.6,0.0,0.0,0.0
163,12,54,1004,9730,VND->FC,341.8,31392,696,FC->LMD,59.9,0,0,0,0.0,31392,0.02,7696.0,401.7,2,359.6,23321.21,11212.12,0.7,7.0,TL,6.3,0.0,0.0,0.0
163,13,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31392,696,FC->LMD,59.9,31392,0.04,7696.0,840.5,3,359.6,23321.21,11212.12,2.5,7.0,LTL,4.5,0.0,0.0,0.0
163,14,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31392,696,FC->LMD,59.9,31392,0.04,7696.0,840.5,3,359.6,23321.21,11212.12,1.5,7.0,TL,5.5,0.0,0.0,0.0
157,15,54,31399,9648,VND->LMD,594.6,0,0,0,0.0,0,0,0,0.0,31399,0.0,1190.0,594.6,1,594.6,3216.22,2233.49,1.5,8.0,LTL,6.5,1.0,635.01,1.0
157,16,54,1003,9729,VND->FC,221.1,31399,545,FC->LMD,815.7,0,0,0,0.0,31399,0.02,1190.0,1036.8,2,594.6,3216.22,2233.49,3.0,8.0,LTL,5.0,0.0,0.0,0.0
157,17,54,1004,9730,VND->FC,341.8,31399,703,FC->LMD,269.9,0,0,0,0.0,31399,0.02,1190.0,611.7,2,594.6,3216.22,2233.49,2.1,8.0,LTL,5.9,0.0,0.0,0.0
157,18,54,1003,9729,VND->FC,221.1,31399,545,FC->LMD,815.7,0,0,0,0.0,31399,0.02,1190.0,1036.8,2,594.6,3216.22,2233.49,1.9,8.0,TL,6.1,0.0,0.0,0.0
157,19,54,1004,9730,VND->FC,341.8,31399,703,FC->LMD,269.9,0,0,0,0.0,31399,0.02,1190.0,611.7,2,594.6,3216.22,2233.49,1.1,8.0,TL,6.9,0.0,0.0,0.0
157,20,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31399,703,FC->LMD,269.9,31399,0.04,1190.0,1050.5,3,594.6,3216.22,2233.49,3.0,8.0,LTL,5.0,0.0,0.0,0.0
157,21,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31399,703,FC->LMD,269.9,31399,0.04,1190.0,1050.5,3,594.6,3216.22,2233.49,1.9,8.0,TL,6.1,0.0,0.0,0.0
158,22,54,31430,9679,VND->LMD,152.8,0,0,0,0.0,0,0,0,0.0,31430,0.0,3258.0,152.8,1,152.8,6648.98,4925.17,1.0,7.0,LTL,6.0,3.0,768.95,1.0
158,23,54,1003,9729,VND->FC,221.1,31430,576,FC->LMD,359.7,0,0,0,0.0,31430,0.02,3258.0,580.8,2,152.8,6648.98,4925.17,2.0,7.0,LTL,5.0,0.0,0.0,0.0
158,24,54,1004,9730,VND->FC,341.8,31430,734,FC->LMD,204.0,0,0,0,0.0,31430,0.02,3258.0,545.8,2,152.8,6648.98,4925.17,1.6,7.0,LTL,5.4,0.0,0.0,0.0
158,25,54,1003,9729,VND->FC,221.1,31430,576,FC->LMD,359.7,0,0,0,0.0,31430,0.02,3258.0,580.8,2,152.8,6648.98,4925.17,1.1,7.0,TL,5.9,0.0,0.0,0.0
158,26,54,1004,9730,VND->FC,341.8,31430,734,FC->LMD,204.0,0,0,0,0.0,31430,0.02,3258.0,545.8,2,152.8,6648.98,4925.17,1.0,7.0,TL,6.0,0.0,0.0,0.0
158,27,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31430,734,FC->LMD,204.0,31430,0.04,3258.0,984.6,3,152.8,6648.98,4925.17,2.5,7.0,LTL,4.5,0.0,0.0,0.0
158,28,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31430,734,FC->LMD,204.0,31430,0.04,3258.0,984.6,3,152.8,6648.98,4925.17,1.8,7.0,TL,5.2,0.0,0.0,0.0
164,29,54,31436,9685,VND->LMD,410.9,0,0,0,0.0,0,0,0,0.0,31436,0.0,1965.0,410.9,1,410.9,3387.93,2273.78,1.5,8.0,LTL,6.5,1.0,844.61,1.0
164,30,54,1003,9729,VND->FC,221.1,31436,582,FC->LMD,597.7,0,0,0,0.0,31436,0.02,1965.0,818.8000000000001,2,410.9,3387.93,2273.78,2.0,8.0,LTL,6.0,0.0,0.0,0.0
164,31,54,1004,9730,VND->FC,341.8,31436,740,FC->LMD,339.7,0,0,0,0.0,31436,0.02,1965.0,681.5,2,410.9,3387.93,2273.78,2.1,8.0,LTL,5.9,0.0,0.0,0.0
164,32,54,1003,9729,VND->FC,221.1,31436,582,FC->LMD,597.7,0,0,0,0.0,31436,0.02,1965.0,818.8000000000001,2,410.9,3387.93,2273.78,1.5,8.0,TL,6.5,0.0,0.0,0.0
164,33,54,1004,9730,VND->FC,341.8,31436,740,FC->LMD,339.7,0,0,0,0.0,31436,0.02,1965.0,681.5,2,410.9,3387.93,2273.78,1.2,8.0,TL,6.8,0.0,0.0,0.0
164,34,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31436,740,FC->LMD,339.7,31436,0.04,1965.0,1120.3,3,410.9,3387.93,2273.78,3.0,8.0,LTL,5.0,0.0,0.0,0.0
164,35,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31436,740,FC->LMD,339.7,31436,0.04,1965.0,1120.3,3,410.9,3387.93,2273.78,2.0,8.0,TL,6.0,0.0,0.0,0.0
165,36,54,31446,9695,VND->LMD,732.8,0,0,0,0.0,0,0,0,0.0,31446,0.0,4860.0,732.8,1,732.8,18692.31,10560.63,2.5,9.0,LTL,6.5,0.0,1680.62,1.0
165,37,54,1003,9729,VND->FC,221.1,31446,592,FC->LMD,945.8,0,0,0,0.0,31446,0.02,4860.0,1166.9,2,732.8,18692.31,10560.63,3.0,9.0,LTL,6.0,0.0,0.0,0.0
165,38,54,1004,9730,VND->FC,341.8,31446,750,FC->LMD,393.1,0,0,0,0.0,31446,0.02,4860.0,734.9000000000001,2,732.8,18692.31,10560.63,2.1,9.0,LTL,6.9,0.0,0.0,0.0
165,39,54,1003,9729,VND->FC,221.1,31446,592,FC->LMD,945.8,0,0,0,0.0,31446,0.02,4860.0,1166.9,2,732.8,18692.31,10560.63,2.1,9.0,TL,6.9,0.0,0.0,0.0
165,40,54,1004,9730,VND->FC,341.8,31446,750,FC->LMD,393.1,0,0,0,0.0,31446,0.02,4860.0,734.9000000000001,2,732.8,18692.31,10560.63,1.3,9.0,TL,7.7,0.0,0.0,0.0
165,41,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31446,750,FC->LMD,393.1,31446,0.04,4860.0,1173.7,3,732.8,18692.31,10560.63,3.0,9.0,LTL,6.0,0.0,0.0,0.0
165,42,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31446,750,FC->LMD,393.1,31446,0.04,4860.0,1173.7,3,732.8,18692.31,10560.63,2.1,9.0,TL,6.9,0.0,0.0,0.0
159,43,54,31449,9698,VND->LMD,212.9,0,0,0,0.0,0,0,0,0.0,31449,0.0,980.0,212.9,1,212.9,970.3,642.58,1.0,8.0,LTL,7.0,1.0,363.51,1.0
159,44,54,1003,9729,VND->FC,221.1,31449,595,FC->LMD,333.7,0,0,0,0.0,31449,0.02,980.0,554.8,2,212.9,970.3,642.58,2.0,8.0,LTL,6.0,0.0,0.0,0.0
159,45,54,1004,9730,VND->FC,341.8,31449,753,FC->LMD,322.8,0,0,0,0.0,31449,0.02,980.0,664.6,2,212.9,970.3,642.58,2.1,8.0,LTL,5.9,0.0,0.0,0.0
159,46,54,1003,9729,VND->FC,221.1,31449,595,FC->LMD,333.7,0,0,0,0.0,31449,0.02,980.0,554.8,2,212.9,970.3,642.58,1.0,8.0,TL,7.0,0.0,0.0,0.0
159,47,54,1004,9730,VND->FC,341.8,31449,753,FC->LMD,322.8,0,0,0,0.0,31449,0.02,980.0,664.6,2,212.9,970.3,642.58,1.2,8.0,TL,6.8,0.0,0.0,0.0
159,48,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31449,753,FC->LMD,322.8,31449,0.04,980.0,1103.4,3,212.9,970.3,642.58,3.0,8.0,LTL,5.0,0.0,0.0,0.0
159,49,54,1003,9729,VND->FC,221.1,1004,470,FC->FC,559.5,31449,753,FC->LMD,322.8,31449,0.04,980.0,1103.4,3,212.9,970.3,642.58,2.0,8.0,TL,6.0,0.0,0.0,0.0
39,50,88,31334,14921,VND->LMD,307.6,0,0,0,0.0,0,0,0,0.0,31334,0.0,2678.0,307.6,1,307.6,4782.14,3856.56,1.5,5.0,LTL,3.5,2.0,769.96,1.0
39,51,88,1004,15068,VND->FC,139.3,31334,638,FC->LMD,233.3,0,0,0,0.0,31334,0.02,2678.0,372.6,2,307.6,4782.14,3856.56,2.0,5.0,LTL,3.0,0.0,0.0,0.0
39,52,88,1004,15068,VND->FC,139.3,31334,638,FC->LMD,233.3,0,0,0,0.0,31334,0.02,2678.0,372.6,2,307.6,4782.14,3856.56,0.7,5.0,TL,4.3,0.0,0.0,0.0
40,53,88,31346,14933,VND->LMD,54.0,0,0,0,0.0,0,0,0,0.0,31346,0.0,2878.0,54.0,1,54.0,11069.23,7686.97,1.0,5.0,LTL,4.0,3.0,588.97,1.0
40,54,88,1004,15068,VND->FC,139.3,31346,650,FC->LMD,135.9,0,0,0,0.0,31346,0.02,2878.0,275.20000000000005,2,54.0,11069.23,7686.97,1.5,5.0,LTL,3.5,0.0,0.0,0.0
40,55,88,1004,15068,VND->FC,139.3,31346,650,FC->LMD,135.9,0,0,0,0.0,31346,0.02,2878.0,275.20000000000005,2,54.0,11069.23,7686.97,0.5,5.0,TL,4.5,0.0,0.0,0.0
41,56,88,31349,14936,VND->LMD,579.9,0,0,0,0.0,0,0,0,0.0,31349,0.0,956.0,579.9,1,579.9,1327.78,670.6,1.5,8.0,LTL,6.5,1.0,518.39,1.0
41,57,88,1004,15068,VND->FC,139.3,31349,653,FC->LMD,549.5,0,0,0,0.0,31349,0.02,956.0,688.8,2,579.9,1327.78,670.6,2.0,8.0,LTL,6.0,0.0,0.0,0.0
41,58,88,1003,15067,VND->FC,591.9,31349,495,FC->LMD,13.9,0,0,0,0.0,31349,0.02,956.0,605.8,2,579.9,1327.78,670.6,2.1,8.0,LTL,5.9,0.0,0.0,0.0
41,59,88,1004,15068,VND->FC,139.3,31349,653,FC->LMD,549.5,0,0,0,0.0,31349,0.02,956.0,688.8,2,579.9,1327.78,670.6,1.3,8.0,TL,6.7,0.0,0.0,0.0
41,60,88,1003,15067,VND->FC,591.9,31349,495,FC->LMD,13.9,0,0,0,0.0,31349,0.02,956.0,605.8,2,579.9,1327.78,670.6,1.1,8.0,TL,6.9,0.0,0.0,0.0
41,61,88,1004,15068,VND->FC,139.3,1003,627,FC->FC,559.5,31349,495,FC->LMD,13.9,31349,0.04,956.0,712.6999999999999,3,579.9,1327.78,670.6,2.5,8.0,LTL,5.5,0.0,0.0,0.0
41,62,88,1004,15068,VND->FC,139.3,1003,627,FC->FC,559.5,31349,495,FC->LMD,13.9,31349,0.04,956.0,712.6999999999999,3,579.9,1327.78,670.6,1.3,8.0,TL,6.7,0.0,0.0,0.0
42,63,88,31392,14979,VND->LMD,198.0,0,0,0,0.0,0,0,0,0.0,31392,0.0,5816.0,198.0,1,198.0,7092.68,3940.38,1.0,5.0,LTL,4.0,0.0,1001.43,1.0
42,64,88,1004,15068,VND->FC,139.3,31392,696,FC->LMD,59.9,0,0,0,0.0,31392,0.02,5816.0,199.2,2,198.0,7092.68,3940.38,1.5,5.0,LTL,3.5,0.0,0.0,0.0
42,65,88,1004,15068,VND->FC,139.3,31392,696,FC->LMD,59.9,0,0,0,0.0,31392,0.02,5816.0,199.2,2,198.0,7092.68,3940.38,0.4,5.0,TL,4.6,0.0,0.0,0.0
36,66,88,31399,14986,VND->LMD,236.4,0,0,0,0.0,0,0,0,0.0,31399,0.0,1567.0,236.4,1,236.4,2338.81,1732.45,1.5,6.0,LTL,4.5,1.0,566.81,1.0
36,67,88,1004,15068,VND->FC,139.3,31399,703,FC->LMD,269.9,0,0,0,0.0,31399,0.02,1567.0,409.2,2,236.4,2338.81,1732.45,2.0,6.0,LTL,4.0,0.0,0.0,0.0
36,68,88,1004,15068,VND->FC,139.3,31399,703,FC->LMD,269.9,0,0,0,0.0,31399,0.02,1567.0,409.2,2,236.4,2338.81,1732.45,0.7,6.0,TL,5.3,0.0,0.0,0.0
37,69,88,31430,15017,VND->LMD,276.8,0,0,0,0.0,0,0,0,0.0,31430,0.0,1142.0,276.8,1,276.8,4568.0,1459.42,1.5,5.0,LTL,3.5,1.0,448.18,1.0
37,70,88,1004,15068,VND->FC,139.3,31430,734,FC->LMD,204.0,0,0,0,0.0,31430,0.02,1142.0,343.3,2,276.8,4568.0,1459.42,1.5,5.0,LTL,3.5,0.0,0.0,0.0
37,71,88,1004,15068,VND->FC,139.3,31430,734,FC->LMD,204.0,0,0,0,0.0,31430,0.02,1142.0,343.3,2,276.8,4568.0,1459.42,0.6,5.0,TL,4.4,0.0,0.0,0.0
43,72,88,31436,15023,VND->LMD,210.8,0,0,0,0.0,0,0,0,0.0,31436,0.0,1808.0,210.8,1,210.8,2582.86,1396.14,1.0,5.0,LTL,4.0,1.0,625.9,1.0
43,73,88,1004,15068,VND->FC,139.3,31436,740,FC->LMD,339.7,0,0,0,0.0,31436,0.02,1808.0,479.0,2,210.8,2582.86,1396.14,2.0,5.0,LTL,3.0,0.0,0.0,0.0
43,74,88,1004,15068,VND->FC,139.3,31436,740,FC->LMD,339.7,0,0,0,0.0,31436,0.02,1808.0,479.0,2,210.8,2582.86,1396.14,0.9,5.0,TL,4.1,0.0,0.0,0.0
44,75,88,31446,15033,VND->LMD,433.3,0,0,0,0.0,0,0,0,0.0,31446,0.0,1898.0,433.3,1,433.3,4866.67,2630.63,1.5,6.0,LTL,4.5,1.0,836.25,1.0
44,76,88,1004,15068,VND->FC,139.3,31446,750,FC->LMD,393.1,0,0,0,0.0,31446,0.02,1898.0,532.4000000000001,2,433.3,4866.67,2630.63,2.0,6.0,LTL,4.0,0.0,0.0,0.0
