DEMAND_ID,ROUTE_NBR,ORIGIN_ID,DEST1,LEG1,LEG1_TYPE,LEG1_DIST,DEST2,LEG2,LEG2_TYPE,LEG2_DIST,DEST3,LEG3,LEG3_TYPE,LEG3_DIST,FINAL_DEST,HANDLING_PER_LB,WGT,DIST,LEGS,DR_DIST,SALES,COGS,FIXED,LT_UPPER_BD,TRANS_MODE,W_HAT,DR_MODE,DR_COST,DR_FREQ
109,1,9,31329,2513,VND->LMD,1499.5,0,0,0,0.0,0,0,0,0.0,31329,0.0,2480.0,1499.5,1,1499.5,4679.25,2025.65,3.5,8.0,LTL,4.5,2.0,1791.71,1.0
109,2,9,1003,2664,VND->FC,405.7,31329,475,FC->LMD,1154.2,0,0,0,0.0,31329,0.02,2480.0,1559.9,2,1499.5,4679.25,2025.65,4.2,8.0,LTL,3.8,0.0,0.0,0.0
109,3,9,1005,2666,VND->FC,968.2,31329,791,FC->LMD,864.6,0,0,0,0.0,31329,0.02,2480.0,1832.8,2,1499.5,4679.25,2025.65,4.3,8.0,LTL,3.7,0.0,0.0,0.0
109,4,9,1003,2664,VND->FC,405.7,31329,475,FC->LMD,1154.2,0,0,0,0.0,31329,0.02,2480.0,1559.9,2,1499.5,4679.25,2025.65,2.8,8.0,TL,5.2,0.0,0.0,0.0
109,5,9,1005,2666,VND->FC,968.2,31329,791,FC->LMD,864.6,0,0,0,0.0,31329,0.02,2480.0,1832.8,2,1499.5,4679.25,2025.65,3.3,8.0,TL,4.7,0.0,0.0,0.0
109,6,9,1003,2664,VND->FC,405.7,1005,471,FC->FC,566.2,31329,791,FC->LMD,864.6,31329,0.04,2480.0,1836.5,3,1499.5,4679.25,2025.65,4.2,8.0,LTL,3.8,0.0,0.0,0.0
109,7,9,1003,2664,VND->FC,405.7,1005,471,FC->FC,566.2,31329,791,FC->LMD,864.6,31329,0.04,2480.0,1836.5,3,1499.5,4679.25,2025.65,3.3,8.0,TL,4.7,0.0,0.0,0.0
111,8,9,31346,2530,VND->LMD,843.1,0,0,0,0.0,0,0,0,0.0,31346,0.0,933.0,843.1,1,843.1,1608.62,656.58,2.5,8.0,LTL,5.5,1.0,621.89,1.0
111,9,9,1003,2664,VND->FC,405.7,31346,492,FC->LMD,538.2,0,0,0,0.0,31346,0.02,933.0,943.9,2,843.1,1608.62,656.58,2.2,8.0,LTL,5.8,0.0,0.0,0.0
111,10,9,1004,2665,VND->FC,804.2,31346,650,FC->LMD,135.9,0,0,0,0.0,31346,0.02,933.0,940.1,2,843.1,1608.62,656.58,2.5,8.0,LTL,5.5,0.0,0.0,0.0
