demandID,pathID,originID,dest1,arc1,arc1_type,arc1_dist,dest2,arc2,arc2_type,arc2_dist,dest3,arc3,arc3_type,arc3_dist,finalDest,varCost,wgt,pathDist,arcs,directDist,sales,cogs,fixedTT,current_ODT,transitMode,w_hat,dirMode,dirCost,dirFreq
13069,1,1,31330,2,VND->LMD,1544.5,0,0,0,0.0,0,0,0,0.0,31330,0.0,279.0,1544.5,1,1544.5,472.88,259.82,4.5,10.0,LTL,5.5,1.0,371.99,1.0
13069,2,1,1001,150,VND->FC,68.2,31330,160,FC->LMD,1492.6,0,0,0,0.0,31330,0.02,279.0,1560.8,2,1544.5,472.88,259.82,4.0,10.0,LTL,6.0,0.0,0.0,0.0
13069,3,1,1005,782,VND->FC,1737.0,31330,792,FC->LMD,204.3,0,0,0,0.0,31330,0.02,279.0,1941.3,2,1544.5,472.88,259.82,4.2,10.0,LTL,5.8,0.0,0.0,0.0
13069,4,1,1001,150,VND->FC,68.2,31330,160,FC->LMD,1492.6,0,0,0,0.0,31330,0.02,279.0,1560.8,2,1544.5,472.88,259.82,3.2,10.0,TL,6.8,0.0,0.0,0.0
13069,5,1,1005,782,VND->FC,1737.0,31330,792,FC->LMD,204.3,0,0,0,0.0,31330,0.02,279.0,1941.3,2,1544.5,472.88,259.82,3.7,10.0,TL,6.3,0.0,0.0,0.0
13069,6,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31330,792,FC->LMD,204.3,31330,0.04,279.0,1955.7,3,1544.5,472.88,259.82,4.6,10.0,LTL,5.4,0.0,0.0,0.0
13069,7,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31330,792,FC->LMD,204.3,31330,0.04,279.0,1955.7,3,1544.5,472.88,259.82,4.1,10.0,TL,5.9,0.0,0.0,0.0
13071,8,1,31335,7,VND->LMD,2159.0,0,0,0,0.0,0,0,0,0.0,31335,0.0,314.0,2159.0,1,2159.0,1082.76,618.72,5.5,10.0,LTL,4.5,1.0,517.23,1.0
13071,9,1,1001,150,VND->FC,68.2,31335,165,FC->LMD,2091.8,0,0,0,0.0,31335,0.02,314.0,2160.0,2,2159.0,1082.76,618.72,6.0,10.0,LTL,4.0,0.0,0.0,0.0
13071,10,1,1003,466,VND->FC,1942.4,31335,481,FC->LMD,418.7,0,0,0,0.0,31335,0.02,314.0,2361.1,2,2159.0,1082.76,618.72,5.0,10.0,LTL,5.0,0.0,0.0,0.0
13071,11,1,1001,150,VND->FC,68.2,31335,165,FC->LMD,2091.8,0,0,0,0.0,31335,0.02,314.0,2160.0,2,2159.0,1082.76,618.72,4.3,10.0,TL,5.7,0.0,0.0,0.0
13071,12,1,1003,466,VND->FC,1942.4,31335,481,FC->LMD,418.7,0,0,0,0.0,31335,0.02,314.0,2361.1,2,2159.0,1082.76,618.72,4.3,10.0,TL,5.7,0.0,0.0,0.0
13071,13,1,1001,150,VND->FC,68.2,1003,153,FC->FC,1878.5,31335,481,FC->LMD,418.7,31335,0.04,314.0,2365.4,3,2159.0,1082.76,618.72,5.4,10.0,LTL,4.6,0.0,0.0,0.0
13071,14,1,1001,150,VND->FC,68.2,1003,153,FC->FC,1878.5,31335,481,FC->LMD,418.7,31335,0.04,314.0,2365.4,3,2159.0,1082.76,618.72,4.7,10.0,TL,5.3,0.0,0.0,0.0
13130,15,1,31342,14,VND->LMD,273.3,0,0,0,0.0,0,0,0,0.0,31342,0.0,172.0,273.3,1,273.3,573.33,139.5,1.5,6.0,LTL,4.5,1.0,113.83,1.0
