DEMAND_ID,ROUTE_NBR,ORIGIN_ID,DEST1,LEG1,LEG1_TYPE,LEG1_DIST,DEST2,LEG2,LEG2_TYPE,LEG2_DIST,DEST3,LEG3,LEG3_TYPE,LEG3_DIST,FINAL_DEST,HANDLING_PER_LB,WGT,DIST,LEGS,DR_DIST,SALES,COGS,FIXED,LT_UPPER_BD,TRANS_MODE,W_HAT,DR_MODE,DR_COST,DR_FREQ
155,1,62,31337,10842,VND->LMD,128.5,0,0,0,0.0,0,0,0,0.0,31337,0.0,3063.0,128.5,1,128.5,8278.38,4334.23,1.0,5.0,LTL,4.0,3.0,699.25,1.0
155,2,62,1003,10985,VND->FC,239.1,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,3063.0,387.9,2,128.5,8278.38,4334.23,1.5,5.0,LTL,3.5,0.0,0.0,0.0
155,3,62,1003,10985,VND->FC,239.1,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,3063.0,387.9,2,128.5,8278.38,4334.23,0.7,5.0,TL,4.3,0.0,0.0,0.0
158,4,62,31430,10935,VND->LMD,488.6,0,0,0,0.0,0,0,0,0.0,31430,0.0,574.0,488.6,1,488.6,1275.56,861.86,1.5,7.0,LTL,5.5,1.0,314.37,1.0
158,5,62,1003,10985,VND->FC,239.1,31430,576,FC->LMD,359.7,0,0,0,0.0,31430,0.02,574.0,598.8,2,488.6,1275.56,861.86,2.0,7.0,LTL,5.0,0.0,0.0,0.0
158,6,62,1004,10986,VND->FC,653.9,31430,734,FC->LMD,204.0,0,0,0,0.0,31430,0.02,574.0,857.9,2,488.6,1275.56,861.86,2.2,7.0,LTL,4.8,0.0,0.0,0.0
158,7,62,1003,10985,VND->FC,239.1,31430,576,FC->LMD,359.7,0,0,0,0.0,31430,0.02,574.0,598.8,2,488.6,1275.56,861.86,1.1,7.0,TL,5.9,0.0,0.0,0.0
158,8,62,1004,10986,VND->FC,653.9,31430,734,FC->LMD,204.0,0,0,0,0.0,31430,0.02,574.0,857.9,2,488.6,1275.56,861.86,1.6,7.0,TL,5.4,0.0,0.0,0.0
158,9,62,1003,10985,VND->FC,239.1,1004,470,FC->FC,559.5,31430,734,FC->LMD,204.0,31430,0.04,574.0,1002.6,3,488.6,1275.56,861.86,2.5,7.0,LTL,4.5,0.0,0.0,0.0
158,10,62,1003,10985,VND->FC,239.1,1004,470,FC->FC,559.5,31430,734,FC->LMD,204.0,31430,0.04,574.0,1002.6,3,488.6,1275.56,861.86,1.8,7.0,TL,5.2,0.0,0.0,0.0
164,11,62,31436,10941,VND->LMD,555.7,0,0,0,0.0,0,0,0,0.0,31436,0.0,6043.0,555.7,1,555.7,16786.11,9172.74,1.5,8.0,LTL,6.5,0.0,1455.79,1.0
164,12,62,1003,10985,VND->FC,239.1,31436,582,FC->LMD,597.7,0,0,0,0.0,31436,0.02,6043.0,836.8000000000001,2,555.7,16786.11,9172.74,2.0,8.0,LTL,6.0,0.0,0.0,0.0
164,13,62,1004,10986,VND->FC,653.9,31436,740,FC->LMD,339.7,0,0,0,0.0,31436,0.02,6043.0,993.6,2,555.7,16786.11,9172.74,2.7,8.0,LTL,5.3,0.0,0.0,0.0
164,14,62,1003,10985,VND->FC,239.1,31436,582,FC->LMD,597.7,0,0,0,0.0,31436,0.02,6043.0,836.8000000000001,2,555.7,16786.11,9172.74,1.5,8.0,TL,6.5,0.0,0.0,0.0
164,15,62,1004,10986,VND->FC,653.9,31436,740,FC->LMD,339.7,0,0,0,0.0,31436,0.02,6043.0,993.6,2,555.7,16786.11,9172.74,1.8,8.0,TL,6.2,0.0,0.0,0.0
164,16,62,1003,10985,VND->FC,239.1,1004,470,FC->FC,559.5,31436,740,FC->LMD,339.7,31436,0.04,6043.0,1138.3,3,555.7,16786.11,9172.74,3.0,8.0,LTL,5.0,0.0,0.0,0.0
164,17,62,1003,10985,VND->FC,239.1,1004,470,FC->FC,559.5,31436,740,FC->LMD,339.7,31436,0.04,6043.0,1138.3,3,555.7,16786.11,9172.74,2.1,8.0,TL,5.9,0.0,0.0,0.0
165,18,62,31446,10951,VND->LMD,1045.1,0,0,0,0.0,0,0,0,0.0,31446,0.0,6647.0,1045.1,1,1045.1,20142.42,12207.53,2.5,8.0,LTL,5.5,0.0,2077.3,1.0
165,19,62,1003,10985,VND->FC,239.1,31446,592,FC->LMD,945.8,0,0,0,0.0,31446,0.02,6647.0,1184.9,2,1045.1,20142.42,12207.53,3.0,8.0,LTL,5.0,0.0,0.0,0.0
165,20,62,1004,10986,VND->FC,653.9,31446,750,FC->LMD,393.1,0,0,0,0.0,31446,0.02,6647.0,1047.0,2,1045.1,20142.42,12207.53,2.7,8.0,LTL,5.3,0.0,0.0,0.0
165,21,62,1003,10985,VND->FC,239.1,31446,592,FC->LMD,945.8,0,0,0,0.0,31446,0.02,6647.0,1184.9,2,1045.1,20142.42,12207.53,2.2,8.0,TL,5.8,0.0,0.0,0.0
165,22,62,1004,10986,VND->FC,653.9,31446,750,FC->LMD,393.1,0,0,0,0.0,31446,0.02,6647.0,1047.0,2,1045.1,20142.42,12207.53,1.9,8.0,TL,6.1,0.0,0.0,0.0
