DEMAND_ID,ROUTE_NBR,ORIGIN_ID,DEST1,LEG1,LEG1_TYPE,LEG1_DIST,DEST2,LEG2,LEG2_TYPE,LEG2_DIST,DEST3,LEG3,LEG3_TYPE,LEG3_DIST,FINAL_DEST,HANDLING_PER_LB,WGT,DIST,LEGS,DR_DIST,SALES,COGS,FIXED,LT_UPPER_BD,TRANS_MODE,W_HAT,DR_MODE,DR_COST,DR_FREQ
1592,1,41,31329,7537,VND->LMD,987.4,0,0,0,0.0,0,0,0,0.0,31329,0.0,3930.0,987.4,1,987.4,13100.0,6968.09,2.5,6.0,LTL,3.5,3.0,1968.95,1.0
1592,2,41,1001,7686,VND->FC,365.0,31329,159,FC->LMD,822.8,0,0,0,0.0,31329,0.02,3930.0,1187.8,2,987.4,13100.0,6968.09,3.2,6.0,LTL,2.8,0.0,0.0,0.0
1592,3,41,1001,7686,VND->FC,365.0,31329,159,FC->LMD,822.8,0,0,0,0.0,31329,0.02,3930.0,1187.8,2,987.4,13100.0,6968.09,2.2,6.0,TL,3.8,0.0,0.0,0.0
1561,4,41,31337,7545,VND->LMD,1981.2,0,0,0,0.0,0,0,0,0.0,31337,0.0,2095.0,1981.2,1,1981.2,2869.86,1479.31,5.5,10.0,LTL,4.5,2.0,2204.62,1.0
1561,5,41,1001,7686,VND->FC,365.0,31337,167,FC->LMD,1732.4,0,0,0,0.0,31337,0.02,2095.0,2097.4,2,1981.2,2869.86,1479.31,5.2,10.0,LTL,4.8,0.0,0.0,0.0
1561,6,41,1003,7688,VND->FC,2121.6,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,2095.0,2270.4,2,1981.2,2869.86,1479.31,4.9,10.0,LTL,5.1,0.0,0.0,0.0
1561,7,41,1001,7686,VND->FC,365.0,31337,167,FC->LMD,1732.4,0,0,0,0.0,31337,0.02,2095.0,2097.4,2,1981.2,2869.86,1479.31,3.8,10.0,TL,6.2,0.0,0.0,0.0
1561,8,41,1003,7688,VND->FC,2121.6,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,2095.0,2270.4,2,1981.2,2869.86,1479.31,4.1,10.0,TL,5.9,0.0,0.0,0.0
1561,9,41,1001,7686,VND->FC,365.0,1003,153,FC->FC,1878.5,31337,483,FC->LMD,148.8,31337,0.04,2095.0,2392.3,3,1981.2,2869.86,1479.31,5.1,10.0,LTL,4.9,0.0,0.0,0.0
1561,10,41,1001,7686,VND->FC,365.0,1003,153,FC->FC,1878.5,31337,483,FC->LMD,148.8,31337,0.04,2095.0,2392.3,3,1981.2,2869.86,1479.31,4.3,10.0,TL,5.7,0.0,0.0,0.0
1596,11,41,31350,7558,VND->LMD,1573.7,0,0,0,0.0,0,0,0,0.0,31350,0.0,5508.0,1573.7,1,1573.7,14886.49,8270.27,4.5,11.0,LTL,6.5,0.0,2748.56,1.0
1596,12,41,1001,7686,VND->FC,365.0,31350,180,FC->LMD,1478.1,0,0,0,0.0,31350,0.02,5508.0,1843.1,2,1573.7,14886.49,8270.27,4.2,11.0,LTL,6.8,0.0,0.0,0.0
1596,13,41,1005,7690,VND->FC,1840.0,31350,812,FC->LMD,370.7,0,0,0,0.0,31350,0.02,5508.0,2210.7,2,1573.7,14886.49,8270.27,4.8,11.0,LTL,6.2,0.0,0.0,0.0
1596,14,41,1001,7686,VND->FC,365.0,31350,180,FC->LMD,1478.1,0,0,0,0.0,31350,0.02,5508.0,1843.1,2,1573.7,14886.49,8270.27,3.4,11.0,TL,7.6,0.0,0.0,0.0
1596,15,41,1005,7690,VND->FC,1840.0,31350,812,FC->LMD,370.7,0,0,0,0.0,31350,0.02,5508.0,2210.7,2,1573.7,14886.49,8270.27,4.0,11.0,TL,7.0,0.0,0.0,0.0
1596,16,41,1001,7686,VND->FC,365.0,1005,155,FC->FC,1683.2,31350,812,FC->LMD,370.7,31350,0.04,5508.0,2418.9,3,1573.7,14886.49,8270.27,5.3,11.0,LTL,5.7,0.0,0.0,0.0
1596,17,41,1001,7686,VND->FC,365.0,1005,155,FC->FC,1683.2,31350,812,FC->LMD,370.7,31350,0.04,5508.0,2418.9,3,1573.7,14886.49,8270.27,4.4,11.0,TL,6.6,0.0,0.0,0.0
1582,18,41,31355,7563,VND->LMD,320.2,0,0,0,0.0,0,0,0,0.0,31355,0.0,3460.0,320.2,1,320.2,10176.47,5088.23,1.5,6.0,LTL,4.5,3.0,1000.5,1.0
1582,19,41,1001,7686,VND->FC,365.0,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,3460.0,423.7,2,320.2,10176.47,5088.23,1.7,6.0,LTL,4.3,0.0,0.0,0.0
