DEMAND_ID,ROUTE_NBR,ORIGIN_ID,DEST1,LEG1,LEG1_TYPE,LEG1_DIST,DEST2,LEG2,LEG2_TYPE,LEG2_DIST,DEST3,LEG3,LEG3_TYPE,LEG3_DIST,FINAL_DEST,HANDLING_PER_LB,WGT,DIST,LEGS,DR_DIST,SALES,COGS,FIXED,LT_UPPER_BD,TRANS_MODE,W_HAT,DR_MODE,DR_COST,DR_FREQ
2613,1,12,31329,2984,VND->LMD,1404.6,0,0,0,0.0,0,0,0,0.0,31329,0.0,1143.0,1404.6,1,1404.6,1446.84,634.58,3.5,9.0,LTL,5.5,1.0,1031.73,1.0
2613,2,12,1004,3136,VND->FC,287.6,31329,633,FC->LMD,1399.5,0,0,0,0.0,31329,0.02,1143.0,1687.1,2,1404.6,1446.84,634.58,4.0,9.0,LTL,5.0,0.0,0.0,0.0
2613,3,12,1002,3134,VND->FC,1037.2,31329,317,FC->LMD,609.5,0,0,0,0.0,31329,0.02,1143.0,1646.7,2,1404.6,1446.84,634.58,3.4,9.0,LTL,5.6,0.0,0.0,0.0
2613,4,12,1005,3137,VND->FC,631.3,31329,791,FC->LMD,864.6,0,0,0,0.0,31329,0.02,1143.0,1495.9,2,1404.6,1446.84,634.58,3.6,9.0,LTL,5.4,0.0,0.0,0.0
2613,5,12,1004,3136,VND->FC,287.6,31329,633,FC->LMD,1399.5,0,0,0,0.0,31329,0.02,1143.0,1687.1,2,1404.6,1446.84,634.58,3.1,9.0,TL,5.9,0.0,0.0,0.0
2613,6,12,1002,3134,VND->FC,1037.2,31329,317,FC->LMD,609.5,0,0,0,0.0,31329,0.02,1143.0,1646.7,2,1404.6,1446.84,634.58,3.0,9.0,TL,6.0,0.0,0.0,0.0
2613,7,12,1005,3137,VND->FC,631.3,31329,791,FC->LMD,864.6,0,0,0,0.0,31329,0.02,1143.0,1495.9,2,1404.6,1446.84,634.58,2.7,9.0,TL,6.3,0.0,0.0,0.0
2613,8,12,1004,3136,VND->FC,287.6,1002,626,FC->FC,1153.6,31329,317,FC->LMD,609.5,31329,0.04,1143.0,2050.7,3,1404.6,1446.84,634.58,4.1,9.0,LTL,4.9,0.0,0.0,0.0
2613,9,12,1004,3136,VND->FC,287.6,1002,626,FC->FC,1153.6,31329,317,FC->LMD,609.5,31329,0.04,1143.0,2050.7,3,1404.6,1446.84,634.58,3.7,9.0,TL,5.3,0.0,0.0,0.0
2566,10,12,31332,2987,VND->LMD,779.0,0,0,0,0.0,0,0,0,0.0,31332,0.0,409.0,779.0,1,779.0,2726.67,1961.63,2.5,7.0,LTL,4.5,1.0,309.26,1.0
2566,11,12,1004,3136,VND->FC,287.6,31332,636,FC->LMD,635.2,0,0,0,0.0,31332,0.02,409.0,922.8,2,779.0,2726.67,1961.63,2.0,7.0,LTL,5.0,0.0,0.0,0.0
2566,12,12,1005,3137,VND->FC,631.3,31332,794,FC->LMD,183.9,0,0,0,0.0,31332,0.02,409.0,815.1999999999999,2,779.0,2726.67,1961.63,2.1,7.0,LTL,4.9,0.0,0.0,0.0
2566,13,12,1004,3136,VND->FC,287.6,31332,636,FC->LMD,635.2,0,0,0,0.0,31332,0.02,409.0,922.8,2,779.0,2726.67,1961.63,1.7,7.0,TL,5.3,0.0,0.0,0.0
2566,14,12,1005,3137,VND->FC,631.3,31332,794,FC->LMD,183.9,0,0,0,0.0,31332,0.02,409.0,815.1999999999999,2,779.0,2726.67,1961.63,1.5,7.0,TL,5.5,0.0,0.0,0.0
2566,15,12,1004,3136,VND->FC,287.6,1005,629,FC->FC,544.2,31332,794,FC->LMD,183.9,31332,0.04,409.0,1015.7,3,779.0,2726.67,1961.63,2.5,7.0,LTL,4.5,0.0,0.0,0.0
2566,16,12,1004,3136,VND->FC,287.6,1005,629,FC->FC,544.2,31332,794,FC->LMD,183.9,31332,0.04,409.0,1015.7,3,779.0,2726.67,1961.63,1.8,7.0,TL,5.2,0.0,0.0,0.0
2596,17,12,31333,2988,VND->LMD,431.0,0,0,0,0.0,0,0,0,0.0,31333,0.0,1350.0,431.0,1,431.0,4090.91,2141.84,1.5,5.0,LTL,3.5,1.0,612.18,1.0
2596,18,12,1004,3136,VND->FC,287.6,31333,637,FC->LMD,197.9,0,0,0,0.0,31333,0.02,1350.0,485.5,2,431.0,4090.91,2141.84,1.5,5.0,LTL,3.5,0.0,0.0,0.0
2596,19,12,1004,3136,VND->FC,287.6,31333,637,FC->LMD,197.9,0,0,0,0.0,31333,0.02,1350.0,485.5,2,431.0,4090.91,2141.84,0.9,5.0,TL,4.1,0.0,0.0,0.0
2614,20,12,31334,2989,VND->LMD,458.1,0,0,0,0.0,0,0,0,0.0,31334,0.0,2199.0,458.1,1,458.1,1717.97,1193.03,1.5,6.0,LTL,4.5,2.0,898.95,1.0
2614,21,12,1004,3136,VND->FC,287.6,31334,638,FC->LMD,233.3,0,0,0,0.0,31334,0.02,2199.0,520.9000000000001,2,458.1,1717.97,1193.03,2.0,6.0,LTL,4.0,0.0,0.0,0.0
2614,22,12,1004,3136,VND->FC,287.6,31334,638,FC->LMD,233.3,0,0,0,0.0,31334,0.02,2199.0,520.9000000000001,2,458.1,1717.97,1193.03,0.9,6.0,TL,5.1,0.0,0.0,0.0
